TIME_PERIOD,REF_AREA,GDP,GDP_Growth_Rate
1985,AUT,110.287269617362,2.49867850447027
1985,BEL,137.039564188535,1.65179284282242
1985,CAN,422.072898174321,4.73768079152077
1985,CHE,141.6250095507,3.67359591829425
1985,COL,88.2208924546801,3.02191533971114
1985,DEU,1125.66473812097,2.32793522267206
1985,DNK,74.7974036115656,4.00375176740256
1985,ESP,365.633981292968,2.32143585687879
1985,FIN,65.4179140692182,3.54889658723026
1985,FRA,745.698725997107,1.62278135045625
1985,GBR,704.520495812154,4.14741500771819
1985,GRC,109.311072034027,2.50955654977655
1985,IRL,32.8660833259886,3.08561495002173
1985,ISL,4.10479762054699,3.29284138718905
1985,ISR,50.4714583959133,4.03694030478472
1985,ITA,776.414193155196,2.7980857269971
1985,JPN,1661.50032505135,5.15980790464174
1985,KOR,185.673603755145,7.83886402174089
1985,LUX,6.83054819166648,2.79170617611896
1985,MEX,517.547940918789,2.77226945202522
1985,NLD,208.267356068749,2.58017980912332
1985,NOR,61.6663310761191,5.55340492253017
1985,NZL,41.2970292238715,1.61466146148758
1985,PRT,76.4447945864258,2.80743959385175
1985,SWE,132.990161383469,2.16037374302425
1985,TUR,298.710626921522,4.2415822164106
1985,USA,4338.979,4.16957534780627
1986,AUS,240.013840745345,2.56255135941762
1986,AUT,115.097605586528,2.30139277197375
1986,BEL,142.347616605602,1.82276212750608
1986,CAN,439.808702030275,2.12148084912221
1986,CHE,147.162498240365,1.85863278983205
1986,CHL,41.4187910696402,
1986,COL,95.1897852556429,5.76930214472961
1986,DEU,1174.60080962224,2.28733926805143
1986,DNK,80.0458218249718,4.90417842344759
1986,ESP,385.132294652655,3.25332171907397
1986,FIN,68.5743480115818,2.75563345861494
1986,FRA,778.496403974039,2.33727638388951
1986,GBR,741.350623317687,3.15034058555255
1986,GRC,112.089748693585,0.517660081534688
1986,IRL,33.3843629190263,-0.428330522765607
1986,ISL,4.45004084033163,6.27054195990336
1986,ISR,53.6453183545802,4.19014459102048
1986,ITA,814.702827235467,2.85997188765683
1986,JPN,1750.79413932651,3.29404761336117
1986,KOR,210.868182938985,11.3272611963066
1986,LUX,7.66380009907852,9.98393479407624
1986,MEX,508.151655732296,-3.75391988098602
1986,NLD,218.382910193065,2.78697585476746
1986,NOR,65.4510510930561,4.04211223349559
1986,NZL,43.4111003888558,-3.61354092167758
1986,PRT,81.2136129736293,4.14095566190733
1986,SWE,139.319727893706,2.69132318774629
1986,TUR,326.085798346514,7.01528812230498
1986,USA,4579.631,3.46265504853928
1987,AUS,261.086930846396,5.75390778607943
1987,AUT,119.544445943851,1.35716801209112
1987,BEL,149.232269330035,2.30665942919178
1987,CAN,469.040522321688,4.07201569280838
1987,CHE,153.192472128548,1.58547816719492
1987,CHL,45.2418068524883,6.59427373903576
1987,COL,103.009868711688,5.60421446229644
1987,DEU,1220.52341369467,1.40215157742052
1987,DNK,82.2337650018319,0.254266245819971
1987,ESP,416.547929651537,5.54712261951087
1987,FIN,72.7820937046778,3.57482613830206
1987,FRA,818.184630008736,2.56190031572688
1987,GBR,800.6505082348,5.39273831060769
1987,GRC,112.266949391316,-2.25886347675511
1987,IRL,35.805133498748,4.66309109443736
1987,ISL,4.94978384595695,8.54593975128227
1987,ISR,58.8966972916423,7.13971135297496
1987,ITA,861.49693280091,3.19196061880131
1987,JPN,1877.49260389696,4.64886139745612
1987,KOR,243.576231212828,12.7236921193269
1987,LUX,8.16359402209541,3.95097795008717
1987,MEX,530.380383975676,1.85574699185194
1987,NLD,228.104913379018,1.93124851953083
1987,NOR,68.2455947989853,1.75349698815641
1987,NZL,44.2175268364467,1.81885636552164
1987,PRT,88.53258779536,6.3813938753664
1987,SWE,147.552949430597,3.35384297171425
1987,TUR,365.847705739975,9.48427815792173
1987,USA,4855.215,3.45462966726373
1988,AUS,283.187111703054,3.87864970607135
1988,AUT,127.840305891577,3.29588022411287
1988,BEL,161.793505005545,4.72320890020776
1988,CAN,507.000422974549,4.41083906278239
1988,CHE,163.794358711205,3.27759625237389
1988,CHL,50.2621124393571,7.3112845782704
1988,COL,111.458759349627,4.51528981674432
1988,DEU,1310.42017344992,3.70723566575277
1988,DNK,85.1229164471013,-0.0136011571466
1988,ESP,453.21016074587,5.09432422315847
1988,FIN,79.2805183273343,5.21715032265727
1988,FRA,887.222022765121,4.74314217495908
1988,GBR,876.408387984884,5.73241363415007
1988,GRC,121.210735368597,4.28786166341951
1988,IRL,39.0021293332741,5.21741419477117
1988,ISL,5.11978574784643,-0.089726032042164
1988,ISR,62.748594390255,2.91001621177954
1988,ITA,929.294596250363,4.19437726879356
1988,JPN,2073.20322502323,6.66163652216325
1988,KOR,282.397396609696,11.9877155593824
1988,LUX,9.16683766086473,8.46328283912331
1988,MEX,555.92776061382,1.24543805834805
1988,NLD,244.277610224874,3.44121890071448
1988,NOR,70.472648873271,-0.255126895859871
1988,NZL,45.9931305976089,2.12551269234722
1988,PRT,98.5196843659618,7.48910805764351
1988,SWE,156.666892247543,2.55903870352369
1988,TUR,386.773582377184,2.12035222593637
1988,USA,5236.438,4.17698239554726
1989,AUS,299.877258506757,3.57912304997304
1989,AUT,138.01614949048,3.88707477850492
1989,BEL,173.969305443677,3.46916681332629
1989,CAN,539.084222189884,2.33732976267691
1989,CHE,177.587358334174,4.33079405317899
1989,CHL,57.7484408334649,10.5602336118304
1989,COL,119.941139204277,3.55078559722933
1989,DEU,1414.85617400439,3.89655172413793
1989,DNK,89.0307642671761,0.64518742861415
1989,ESP,493.711805469195,4.82703029848587
1989,FIN,86.5798161166313,5.08714367418199
1989,FRA,962.054790746467,4.34386106957621
1989,GBR,934.242602420146,2.5776027635066
1989,GRC,130.749193843539,3.79999999845917
1989,IRL,42.8875971360223,5.8139195483298
1989,ISL,5.33424927374513,0.258439854243348
1989,ISR,65.5833403589986,0.574746846166245
1989,ITA,998.448683852285,3.38838351079508
1989,JPN,2260.60504737416,4.92578541311285
1989,KOR,314.225056160746,7.07289360531416
1989,LUX,10.4595933120806,9.79806145649185
1989,MEX,601.976537154261,4.19829316317538
1989,NLD,265.075136473984,4.42025313326576
1989,NOR,73.9957901324458,1.03825235459402
1989,NZL,48.200520509823,0.451933984703773
1989,PRT,108.976053886954,6.44063890127941
1989,SWE,167.131039256038,2.65480691002004
1989,TUR,402.95626816907,0.25164110645501
1989,USA,5641.58,3.67223783532349
1990,AUS,304.395003253864,-0.381874771857903
1990,AUT,149.404750195607,4.34564153855745
1990,BEL,186.143981762498,3.1374024554929
1990,CAN,560.18487707798,0.202947852662667
1990,CHE,191.004985860495,3.67462563310589
1990,CHL,62.1253811767478,3.69757879184883
1990,COL,165.518190425485,4.38346582107002
1990,CZE,131.400315717271,
1990,DEU,1544.95287243584,5.25500608474389
1990,DNK,93.7260664827178,1.47524426112958
1990,ESP,531.561101060614,3.78139345958415
1990,FIN,90.4228316708551,0.670275844289765
1990,FRA,1027.25052929466,2.92393513429326
1990,GBR,976.326048983584,0.733755494811517
1990,GRC,135.643567702697,0
1990,IRL,48.2600349482158,8.4665279551079
1990,ISL,5.59863990831152,1.16937033164967
1990,ISR,73.0154799644247,7.31519916281627
1990,ITA,1056.3930541685,1.98577490281079
1990,JPN,2458.75772146272,4.84092905722211
1990,KOR,358.187125374639,9.8775525016936
1990,LUX,11.4284031810761,5.31993217861122
1990,MEX,656.162564792315,5.06830640908369
1990,NLD,286.50127909465,4.18312722494962
1990,NOR,78.2490339149819,1.93229132787366
1990,NZL,49.5449848938729,0.668475984044007
1990,POL,235.819942722926,
1990,PRT,117.521665536825,3.95052333196337
1990,SVN,24.7198860404608,
1990,SWE,174.695814195121,0.754674752504077
1990,TUR,456.729302070181,9.25530761064776
1990,USA,5963.144,1.88596558335224
1991,AUS,314.167650389412,0.427678437851656
1991,AUT,159.773106099127,3.44162741410245
1991,BEL,195.96647518009,1.83307429747977
1991,CAN,567.047864297772,-2.09105511652819
1991,CHE,195.655909021668,-0.915816571306228
1991,CHL,69.3450875909,7.96990055088666
1991,COL,175.888406643983,2.78922117976258
1991,CRI,17.0459401442482,
1991,CZE,120.065764652383,-11.6149423582311
1991,DEU,1678.788609768,5.10826150935464
1991,DNK,98.2460282031334,1.39363400675642
1991,ESP,563.528450098778,2.54600056616082
1991,FIN,87.9781341630433,-5.88632806942666
1991,FRA,1073.12120528443,1.04817582548237
1991,GBR,998.20876826375,-1.10312162664506
1991,GRC,144.577864914925,3.10000000160161
1991,HUN,86.3028637951835,
1991,IRL,50.8548112942136,1.92963953755211
1991,ISL,5.77503504858757,-0.223525510944011
1991,ISR,81.3167249606954,7.72611515269715
1991,ITA,1108.9194040839,1.53844755361889
1991,JPN,2631.46751182654,3.52335723539514
1991,KOR,410.211321570766,10.7780561268967
1991,LUX,12.8361857306535,8.64419051938638
1991,MEX,706.994139471688,4.22225071565872
1991,NLD,303.414257035315,2.43903824577847
1991,NOR,83.3903930659209,3.08443858463823
1991,NZL,50.9029613995239,-1.59405080697691
1991,POL,226.691185028938,-7.01557881010029
1991,PRT,126.803164433277,4.36820646896762
1991,SVN,23.2813563372926,-8.90010720516758
1991,SWE,178.533937764577,-1.1459748621924
1991,TUR,476.549784011899,0.926516178539531
1991,USA,6158.129,-0.1083128819133
1992,AUS,334.839064528483,4.04515704898814
1992,AUT,166.835310526934,2.09352473143973
1992,BEL,203.500305586031,1.5306548101036
1992,CAN,585.19162030518,0.890466185756504
1992,CHE,200.027217040747,-0.043732992989748
1992,CHL,79.6336370281203,12.2780235118884
1992,COL,187.674793224095,4.32361454462283
1992,CRI,19.0385604926105,9.20110373218765
1992,CZE,122.179912977857,-0.506542350812382
1992,DEU,1750.06684850043,1.923076559054
1992,DNK,102.4514666017,1.95700670162846
1992,ESP,581.726498599049,0.929215435874287
1992,FIN,87.0184404003782,-3.29466006575715
1992,FRA,1115.13070336797,1.59934269375225
1992,GBR,1025.05194032899,0.401082052803849
1992,GRC,148.907773162887,0.699999999893907
1992,HUN,85.5648936039729,-3.0641803451787
1992,IRL,53.7527100670857,3.34327424356009
1992,ISL,5.70735908089164,-3.37389414345583
1992,ISR,89.6232302859693,7.75926611708136
1992,ITA,1143.65296552735,0.834275466956059
1992,JPN,2715.67501084502,0.900586066460883
1992,KOR,445.566678518405,6.19864279836372
1992,LUX,13.3676080155568,1.81965275949876
1992,MEX,749.344963693252,3.62865879795982
1992,NLD,315.623247688439,1.70607677206836
1992,NOR,88.3394693530616,3.5744589496928
1992,NZL,52.7364118176243,1.31281372386784
1992,POL,237.688445478143,2.51497862528599
1992,PRT,131.105868707014,1.08947647303408
1992,SVK,38.1133519343071,
1992,SVN,22.510906979219,-5.46369884892782
1992,SWE,180.486947790276,-1.15859273795325
1992,TUR,516.577240346168,5.98428270927191
1992,USA,6520.327,3.52249717698844
1993,AUS,355.949857398185,3.9797061752988
1993,AUT,171.689608401211,0.526809459820243
1993,BEL,206.320140532005,-0.961873090754415
1993,CAN,615.002847416826,2.65770688949278
1993,CHE,204.510564747563,-0.125983545903098
1993,CHL,87.216512461431,6.98626405981007
1993,COL,203.125828006075,5.72678994032685
1993,CRI,20.8730691327283,7.09719124001133
1993,CZE,125.153418928531,0.06190425005238
1993,DEU,1774.04862051541,-0.976849818160517
1993,DNK,104.891122044747,0.010687655596018
1993,ESP,589.372690835099,-1.03149177446552
1993,EST,8.67737750882545,
1993,FIN,88.4913585206617,-0.661998030419083
1993,FRA,1134.38644233756,-0.628666370560463
1993,GBR,1075.47616976614,2.48983095570168
1993,GRC,149.998395010487,-1.59999999984948
1993,HUN,87.0884378263306,-0.576108517285924
1993,IRL,56.5084880677488,2.69260917204557
1993,ISL,5.91938292465088,1.31344946568413
1993,ISR,95.52463065689,4.11675639105955
1993,ITA,1160.77709269633,-0.852805754338837
1993,JPN,2767.27921069586,-0.459219716319888
1993,KOR,487.498211363556,6.87747412868557
1993,LUX,14.2593017066647,4.20064799511093
1993,MEX,792.462834209315,3.30538584627068
1993,NLD,327.168004374886,1.25761644470496
1993,NOR,93.0064114329683,2.84518273226812
1993,NZL,56.9499852034215,6.4644924774505
1993,POL,252.41861786921,3.73831031543568
1993,PRT,131.471168550622,-2.04327704141989
1993,SVK,39.7586040225986,1.9013272929582
1993,SVN,23.6997422814079,2.84341799886297
1993,SWE,180.948563030719,-2.06561638374913
1993,TUR,571.350083445912,8.04202023148689
1993,USA,6858.559,2.7517958662618
1994,AUS,381.647452781034,3.88316480376133
1994,AUT,179.568169136459,2.40211876654045
1994,BEL,217.526017549269,3.22697146873079
1994,CAN,656.36711247476,4.49404928307164
1994,CHE,211.529973626418,1.26975769658802
1994,CHL,94.1636890115769,5.70811909242457
1994,COL,219.097573775627,5.60781193807081
1994,CRI,22.2822014792325,4.51902837679215
1994,CZE,131.544827134771,2.90930946159462
1994,DEU,1855.27154217412,2.3918920705133
1994,DNK,112.843713460947,5.33246265700004
1994,ESP,616.30414348865,2.38319531291303
1994,EST,8.71711362512782,-1.6424243849754
1994,FIN,93.9628708939427,3.96305242370121
1994,FRA,1185.93518008417,2.35840841864928
1994,GBR,1140.68834338117,3.84600917304659
1994,GRC,156.265526444441,2.00000000076475
1994,HUN,91.5695863902463,2.94715455676755
1994,IRL,61.0371705955014,5.7558270007262
1994,ISL,6.2639708806778,3.60885793453476
1994,ISR,104.811426065851,7.4278452566499
1994,ITA,1211.06637901398,2.15102364777217
1994,JPN,2856.99279445674,1.08338317449811
1994,KOR,544.057830290037,9.26866633778376
1994,LUX,15.1202697148868,3.82092122772894
1994,LVA,14.8353909465021,
1994,MEX,844.950714948455,4.39412790266554
1994,NLD,344.049024200218,2.96108427701403
1994,NOR,99.7946240801887,5.05527398129418
1994,NZL,61.7632238124774,5.80263539198473
1994,POL,271.454129834736,5.29280205383045
1994,PRT,135.574206941678,0.964838232018279
1994,SVK,43.1275372123779,6.20553028279279
1994,SVN,25.4953948299069,5.32748754978437
1994,SWE,192.075666845916,3.92997283681698
1994,TUR,551.713755279335,-5.45566286312329
1994,USA,7287.236,4.02902272603258
1995,AUS,404.102992243738,3.86393433962627
1995,AUT,188.224842695924,2.66798366438829
1995,BEL,227.383562981541,2.38475722188076
1995,CAN,688.183628229977,2.68232829774568
1995,CHE,217.004051549316,0.480866444114153
1995,CHL,106.355368229944,10.6275772073861
1995,COL,235.604405249645,5.32544030867337
1995,CRI,23.694437377786,4.15395304306729
1995,CZE,143.033991631089,6.50081351746904
1995,DEU,1923.42355224054,1.54414649556445
1995,DNK,118.698013446835,3.02758731062768
1995,ESP,646.578329374779,2.75749403223649
1995,EST,9.30277289165952,4.52668163430887
1995,FIN,99.9785529371124,4.21686746987952
1995,FRA,1236.31018703568,2.10662917982879
1995,GBR,1194.09143744126,2.53167002323031
1995,GRC,162.892198902442,2.09971977455526
1995,HUN,94.8822610705085,1.48952547541334
1995,IRL,68.3209482292869,9.63442230853985
1995,ISL,6.4027758168341,0.116583706184788
1995,ISR,114.074954277217,6.60292483806366
1995,ITA,1272.15585698067,2.88683673643165
1995,JPN,2993.64474278745,2.63099961636854
1995,KOR,608.871841810833,9.61456539319965
1995,LTU,21.5078142531885,
1995,LUX,15.6584200791792,1.43220024473586
1995,LVA,13.7023198896628,
1995,MEX,811.682194017016,-5.91029961669
1995,NLD,362.208681398885,3.11597841094514
1995,NOR,106.121284866804,4.15559224332756
1995,NZL,65.6993577087834,3.95298628901026
1995,POL,296.413064072586,6.95185662166714
1995,PRT,144.345161513675,4.28278040332109
1995,SVK,46.6048789380081,5.84349537521526
1995,SVN,27.0991019730721,4.10716039546463
1995,SWE,203.820342557433,3.93519292606445
1995,TUR,603.789820993291,7.19121856302368
1995,USA,7639.749,2.68443073360764
1996,AUS,424.472904014485,3.91318943203035
1996,AUT,195.409961807524,2.34953385169726
1996,BEL,230.928943011929,1.32145093041325
1996,CAN,712.130958490873,1.6889612028707
1996,CHE,222.747307474053,0.47128003743569
1996,CHL,116.331728760832,7.41350623702945
1996,COL,243.728278989138,1.58805180549344
1996,CRI,24.4541181722868,1.35045949149574
1996,CZE,151.475231861698,4.26541664546847
1996,DEU,1971.69980797872,0.805822891490007
1996,DNK,124.908902938289,2.90009972862436
1996,ESP,677.084576893654,2.66056160429644
1996,EST,9.75244238196156,4.94301465172132
1996,FIN,102.90573785723,3.66717982978476
1996,FRA,1275.80600504255,1.41299368771585
1996,GBR,1276.09161151782,2.58202259297444
1996,GRC,171.271217471328,2.86212888870356
1996,HUN,96.3999054307346,0.082413297607508
1996,IRL,74.4741814005503,7.37962363385975
1996,ISL,6.66026259704738,4.56712354663201
1996,ISR,122.982111560421,5.86972000871486
1996,ITA,1310.68124609512,1.26678480191714
1996,JPN,3143.99214462941,3.13387099273071
1996,KOR,668.944044023033,7.89070332600667
1996,LTU,22.9903050728212,5.15846470607762
1996,LUX,16.4478194047961,1.39807448266821
1996,LVA,14.2688340111103,2.58801533086383
1996,MEX,877.940787662294,6.21829713625995
1996,NLD,380.605309405026,3.49874221272048
1996,NOR,117.491285419566,5.02796426577113
1996,NZL,68.8241964300416,3.4151936206322
1996,POL,319.623854148757,6.11554281136426
1996,PRT,150.118359210295,3.5042473975217
1996,SVK,50.5321044297294,6.61989812050715
1996,SVN,28.4439624606488,3.20300214753526
1996,SWE,211.527419410974,1.57945640649924
1996,TUR,656.954888943878,7.00531942699008
1996,USA,8073.122,3.77277269138068
1997,AUS,450.962700937303,4.66325162994434
1997,AUT,202.563719738717,2.09359938952392
1997,BEL,241.579448930501,3.79365762950187
1997,CAN,755.4160331656,4.28016686248263
1997,CHE,232.005819605115,2.26132529075494
1997,CHL,127.084972914858,7.39173926780252
1997,COL,255.851335202094,3.19451714074949
1997,CRI,26.2380453817641,5.47616577614379
1997,CZE,152.727011613121,-0.518331043362061
1997,DEU,2015.4419262384,1.7921608209459
1997,DNK,131.722042289851,3.26089019956226
1997,ESP,717.405706626757,3.70249462716614
1997,EST,11.1653660478859,13.0500141167826
1997,FIN,111.999411931071,6.333795654184
1997,FRA,1333.59586355685,2.33629649899135
1997,GBR,1345.0909846359,4.92492859763599
1997,GRC,182.869952741364,4.48419912993298
1997,HUN,101.083709504821,3.1431221936127
1997,IRL,83.1541341188797,11.0217649091095
1997,ISL,7.28469732897216,5.7716124352785
1997,ISR,129.799827233663,3.75452000783276
1997,ITA,1358.05432787707,1.83021223388438
1997,JPN,3229.58892670056,0.981228732127476
1997,KOR,722.468658580905,6.17055242658977
1997,LTU,25.2699133281656,8.31092012691743
1997,LUX,17.817293827681,5.41983329431435
1997,LVA,15.7801170216708,8.83691278400259
1997,MEX,957.371742937574,7.19887614694315
1997,NLD,406.067950876541,4.32905331896874
1997,NOR,126.002326418663,5.28460659472806
1997,NZL,72.3253761053079,3.1585336610515
1997,POL,345.33375842436,6.44900307851656
1997,PRT,159.578146270283,4.40086727536692
1997,SVK,54.2865459703936,5.92583708362997
1997,SVN,30.3453494742175,5.04979421573641
1997,SWE,219.393313381453,3.07052659296375
1997,TUR,717.35445236264,7.52880095109319
1997,USA,8577.552,4.44712793805329
1998,AUS,478.69165279426,5.02764746946789
1998,AUT,212.779597692755,3.58142581460447
1998,BEL,248.634506143014,1.96180827198426
1998,CAN,793.682050281063,3.89288653082822
1998,CHE,240.727941523257,3.02996923854058
1998,CHL,133.88845987511,4.18088662724911
1998,COL,260.294469127437,0.604256576406348
1998,CRI,28.4319120326725,7.15530857915253
1998,CZE,154.185180604023,-0.356566596194503
1998,DEU,2079.47738792555,2.01393278519326
1998,DNK,136.922455586291,2.21815870049864
1998,ESP,768.127558172417,4.39310073452256
1998,EST,11.713742857394,4.33983296490853
1998,FIN,121.502906171428,5.45718050065876
1998,FRA,1405.90812345654,3.58865943570675
1998,GBR,1385.42479464008,3.41426991491751
1998,GRC,193.330191988076,3.89490478248541
1998,HUN,106.752095063066,3.90000450119636
1998,IRL,93.1602554529127,8.76612322375893
1998,ISL,7.87088002827424,7.36280095683197
1998,ISR,136.595646834133,4.06431999649305
1998,ITA,1423.85825339651,1.81061516197621
1998,JPN,3224.45131274534,-1.27033049461573
1998,KOR,693.124625418306,-5.12944816520963
1998,LTU,27.5516929742878,7.47576355417391
1998,LUX,18.8002613369567,6.67451218969963
1998,LVA,17.0344063114648,6.33593778412593
1998,MEX,1028.02810267011,6.18507894489027
1998,NLD,435.227403025963,4.66391723506918
1998,NOR,124.960331387725,2.66868662298908
1998,NZL,73.7064101215433,1.24434306967014
1998,POL,366.82695634417,4.64051496169572
1998,PRT,169.542592951729,4.8079634783107
1998,SVK,57.2631323107142,4.07609747887875
1998,SVN,31.8169180495394,3.27936846078804
1998,SWE,229.130970054304,4.31183635326268
1998,TUR,558.260596589969,3.09186336866534
1998,USA,9062.817,4.48313335029331
1999,AUS,510.947993369058,3.92151782931302
1999,AUT,220.639938967822,3.55633124664171
1999,BEL,260.168781323525,3.54274346363065
1999,CAN,846.421343455295,5.14100352259274
1999,CHE,248.201011727148,1.66270111746306
1999,CHL,135.403718380623,-0.273631397756054
1999,COL,250.260312428908,-5.19099130031366
1999,CRI,30.0478189098507,4.21481117097138
1999,CZE,158.333514437881,1.38414894342924
1999,DEU,2158.51584094768,1.88726115399445
1999,DNK,141.846299445566,2.94802217173126
1999,ESP,805.891269819726,4.49055337840639
1999,EST,11.694817859686,-0.425027764218456
1999,FIN,127.934785508198,4.37957572274556
